,client_type,service_tier,reserved_gpu_type
8927,research_consortium,standard,GPU_T1
8928,cloud_marketplace,standard,GPU_T1
8929,cloud_marketplace,standard,GPU_T1
8930,cloud_marketplace,standard,GPU_T1
8931,cloud_marketplace,standard,GPU_T1
8932,cloud_marketplace,standard,GPU_T1
8933,cloud_marketplace,on_demand,GPU_T1
8934,cloud_marketplace,standard,GPU_T1
8935,sponsored_project,standard,GPU_T4
8936,cloud_marketplace,standard,GPU_T1
8937,cloud_marketplace,standard,GPU_T1
8938,cloud_marketplace,on_demand,GPU_T1
8939,cloud_marketplace,standard,GPU_T4
8940,managed_account,standard,GPU_T4
8941,enterprise_client,standard,GPU_T1
8942,enterprise_client,standard,GPU_T1
8943,cloud_marketplace,on_demand,GPU_T1
8944,managed_account,standard,GPU_T6
8945,internal_research,unknown,GPU_T6
8946,managed_account,standard,GPU_T1
8947,managed_account,priority,GPU_T1
8948,internal_research,standard,GPU_T1
8949,cloud_marketplace,standard,GPU_T1
8950,internal_research,standard,GPU_T6
8951,research_consortium,standard,GPU_T1
8952,cloud_marketplace,on_demand,GPU_T1
8953,cloud_marketplace,on_demand,GPU_T1
8954,enterprise_client,standard,GPU_T1
8955,cloud_marketplace,on_demand,GPU_T1
8956,research_consortium,standard,GPU_T1
8957,cloud_marketplace,standard,GPU_T1
8958,cloud_marketplace,standard,GPU_T5
8959,managed_account,standard,GPU_T1
8960,managed_account,standard,GPU_T1
8961,cloud_marketplace,standard,GPU_T1
8962,enterprise_client,standard,GPU_T1
8963,internal_research,standard,GPU_T5
8964,enterprise_client,standard,GPU_T2
8965,cloud_marketplace,standard,GPU_T1
8966,cloud_marketplace,on_demand,GPU_T1
8967,internal_research,standard,GPU_T1
8968,managed_account,standard,GPU_T1
8969,research_consortium,standard,GPU_T1
8970,research_consortium,standard,GPU_T1
8971,research_consortium,standard,GPU_T1
8972,cloud_marketplace,standard,GPU_T7
8973,internal_research,standard,GPU_T1
8974,research_consortium,standard,GPU_T1
8975,research_consortium,standard,GPU_T1
8976,cloud_marketplace,standard,GPU_T1
8977,research_consortium,standard,GPU_T1
8978,research_consortium,on_demand,GPU_T1
8979,enterprise_client,standard,GPU_T4
8980,research_consortium,standard,GPU_T1
8981,research_consortium,standard,GPU_T1
8982,cloud_marketplace,standard,GPU_T7
8983,internal_research,standard,GPU_T1
8984,cloud_marketplace,standard,GPU_T1
8985,internal_research,standard,GPU_T1
8986,cloud_marketplace,on_demand,GPU_T1
8987,internal_research,standard,GPU_T5
8988,cloud_marketplace,standard,GPU_T5
8989,internal_research,standard,GPU_T8
8990,managed_account,standard,GPU_T1
8991,internal_research,standard,GPU_T1
8992,managed_account,unknown,GPU_T3
8993,managed_account,standard,GPU_T1
8994,cloud_marketplace,standard,GPU_T1
8995,managed_account,standard,GPU_T1
8996,cloud_marketplace,standard,GPU_T1
8997,cloud_marketplace,standard,GPU_T4
8998,managed_account,unknown,GPU_T3
8999,internal_research,standard,GPU_T1
9000,cloud_marketplace,on_demand,GPU_T1
9001,managed_account,standard,GPU_T1
9002,cloud_marketplace,standard,GPU_T4
9003,research_consortium,standard,GPU_T1
9004,research_consortium,standard,GPU_T1
9005,cloud_marketplace,standard,GPU_T1
9006,cloud_marketplace,standard,GPU_T1
9007,cloud_marketplace,standard,GPU_T1
9008,cloud_marketplace,standard,GPU_T5
9009,research_consortium,standard,GPU_T1
9010,cloud_marketplace,standard,GPU_T4
9011,internal_research,standard,GPU_T1
9012,managed_account,standard,GPU_T1
9013,cloud_marketplace,on_demand,GPU_T1
9014,managed_account,standard,GPU_T1
9015,managed_account,standard,GPU_T1
9016,enterprise_client,standard,GPU_T1
9017,cloud_marketplace,standard,GPU_T1
9018,research_consortium,standard,GPU_T4
9019,research_consortium,standard,GPU_T4
9020,managed_account,standard,GPU_T1
9021,cloud_marketplace,priority,GPU_T1
9022,cloud_marketplace,standard,GPU_T4
9023,managed_account,standard,GPU_T1
9024,cloud_marketplace,standard,GPU_T2
9025,cloud_marketplace,standard,GPU_T5
9026,research_consortium,priority,GPU_T1
9027,cloud_marketplace,priority,GPU_T5
9028,managed_account,standard,GPU_T4
9029,cloud_marketplace,standard,GPU_T4
9030,sponsored_project,standard,GPU_T3
9031,research_consortium,enterprise,GPU_T1
9032,cloud_marketplace,standard,GPU_T6
9033,research_consortium,enterprise,GPU_T1
9034,managed_account,standard,GPU_T1
9035,cloud_marketplace,on_demand,GPU_T1
9036,managed_account,standard,GPU_T1
9037,cloud_marketplace,on_demand,GPU_T1
9038,managed_account,standard,GPU_T1
9039,research_consortium,enterprise,GPU_T1
9040,internal_research,standard,GPU_T1
9041,cloud_marketplace,standard,GPU_T1
9042,managed_account,standard,GPU_T1
9043,managed_account,priority,GPU_T6
9044,cloud_marketplace,standard,GPU_T1
9045,managed_account,standard,GPU_T5
9046,research_consortium,enterprise,GPU_T1
9047,cloud_marketplace,standard,GPU_T5
9048,managed_account,standard,GPU_T1
9049,research_consortium,enterprise,GPU_T1
9050,internal_research,standard,GPU_T1
9051,managed_account,standard,GPU_T1
9052,cloud_marketplace,standard,GPU_T1
9053,research_consortium,priority,GPU_T1
9054,internal_research,standard,GPU_T1
9055,cloud_marketplace,on_demand,GPU_T1
9056,managed_account,standard,GPU_T1
9057,cloud_marketplace,standard,GPU_T1
9058,managed_account,standard,GPU_T1
9059,cloud_marketplace,standard,GPU_T1
9060,managed_account,standard,GPU_T1
9061,research_consortium,standard,GPU_T1
9062,research_consortium,priority,GPU_T1
9063,research_consortium,standard,GPU_T1
9064,research_consortium,standard,GPU_T1
9065,cloud_marketplace,standard,GPU_T1
9066,research_consortium,unknown,GPU_T1
9067,internal_research,standard,GPU_T6
9068,managed_account,standard,GPU_T1
9069,research_consortium,unknown,GPU_T1
9070,managed_account,priority,GPU_T1
9071,managed_account,enterprise,GPU_T1
9072,research_consortium,standard,GPU_T1
9073,research_consortium,standard,GPU_T1
9074,managed_account,standard,GPU_T1
9075,research_consortium,enterprise,GPU_T1
9076,research_consortium,unknown,GPU_T1
9077,research_consortium,standard,GPU_T1
9078,research_consortium,standard,GPU_T1
9079,research_consortium,standard,GPU_T1
9080,managed_account,standard,GPU_T1
9081,cloud_marketplace,standard,GPU_T2
9082,research_consortium,priority,GPU_T1
9083,internal_research,priority,GPU_T5
9084,research_consortium,standard,GPU_T1
9085,managed_account,standard,GPU_T1
9086,cloud_marketplace,priority,GPU_T1
9087,research_consortium,enterprise,GPU_T1
9088,research_consortium,standard,GPU_T1
9089,cloud_marketplace,standard,GPU_T1
9090,cloud_marketplace,standard,GPU_T1
9091,research_consortium,unknown,GPU_T1
9092,research_consortium,standard,GPU_T1
9093,research_consortium,enterprise,GPU_T1
9094,research_consortium,enterprise,GPU_T1
9095,managed_account,standard,GPU_T1
9096,research_consortium,standard,GPU_T1
9097,research_consortium,standard,GPU_T1
9098,research_consortium,standard,GPU_T1
9099,enterprise_client,standard,GPU_T1
9100,research_consortium,standard,GPU_T1
9101,research_consortium,standard,GPU_T1
9102,research_consortium,standard,GPU_T1
9103,enterprise_client,standard,GPU_T1
9104,internal_research,standard,GPU_T1
9105,enterprise_client,standard,GPU_T1
9106,research_consortium,standard,GPU_T1
9107,research_consortium,standard,GPU_T1
9108,research_consortium,standard,GPU_T1
9109,research_consortium,standard,GPU_T1
9110,internal_research,standard,GPU_T1
9111,cloud_marketplace,standard,GPU_T2
9112,research_consortium,standard,GPU_T1
9113,research_consortium,standard,GPU_T1
9114,cloud_marketplace,standard,GPU_T4
9115,research_consortium,standard,GPU_T5
9116,managed_account,standard,GPU_T4
9117,enterprise_client,standard,GPU_T1
9118,enterprise_client,standard,GPU_T1
9119,cloud_marketplace,on_demand,GPU_T1
9120,internal_research,standard,GPU_T1
9121,cloud_marketplace,standard,GPU_T1
9122,research_consortium,standard,GPU_T1
9123,cloud_marketplace,standard,GPU_T1
9124,enterprise_client,standard,GPU_T1
9125,research_consortium,standard,GPU_T1
9126,managed_account,standard,GPU_T1
9127,cloud_marketplace,standard,GPU_T1
9128,cloud_marketplace,priority,GPU_T1
9129,cloud_marketplace,standard,GPU_T4
9130,managed_account,standard,GPU_T5
9131,cloud_marketplace,standard,GPU_T1
9132,managed_account,standard,GPU_T1
9133,cloud_marketplace,standard,GPU_T1
9134,managed_account,standard,GPU_T1
9135,enterprise_client,standard,GPU_T1
9136,cloud_marketplace,on_demand,GPU_T1
9137,cloud_marketplace,on_demand,GPU_T1
9138,managed_account,standard,GPU_T1
9139,cloud_marketplace,standard,GPU_T1
9140,research_consortium,unknown,GPU_T1
9141,cloud_marketplace,standard,GPU_T1
9142,cloud_marketplace,standard,GPU_T1
9143,cloud_marketplace,standard,GPU_T1
9144,cloud_marketplace,on_demand,GPU_T1
9145,managed_account,standard,GPU_T1
9146,cloud_marketplace,standard,GPU_T1
9147,cloud_marketplace,standard,GPU_T1
9148,enterprise_client,standard,GPU_T1
9149,internal_research,standard,GPU_T8
9150,cloud_marketplace,standard,GPU_T1
9151,enterprise_client,standard,GPU_T1
9152,internal_research,standard,GPU_T5
9153,managed_account,standard,GPU_T4
9154,cloud_marketplace,standard,GPU_T1
9155,cloud_marketplace,standard,GPU_T1
9156,cloud_marketplace,on_demand,GPU_T1
9157,cloud_marketplace,on_demand,GPU_T1
9158,internal_research,priority,GPU_T4
9159,cloud_marketplace,standard,GPU_T4
9160,research_consortium,unknown,GPU_T1
9161,managed_account,standard,GPU_T1
9162,research_consortium,standard,GPU_T1
9163,cloud_marketplace,standard,GPU_T4
9164,managed_account,standard,GPU_T1
9165,cloud_marketplace,standard,GPU_T1
9166,managed_account,standard,GPU_T1
9167,cloud_marketplace,on_demand,GPU_T1
9168,managed_account,standard,GPU_T1
9169,managed_account,standard,GPU_T1
9170,cloud_marketplace,standard,GPU_T4
9171,managed_account,standard,GPU_T1
9172,cloud_marketplace,priority,GPU_T1
9173,managed_account,standard,GPU_T1
9174,managed_account,standard,GPU_T1
9175,managed_account,standard,GPU_T1
9176,cloud_marketplace,on_demand,GPU_T1
9177,cloud_marketplace,on_demand,GPU_T1
9178,managed_account,standard,GPU_T1
9179,managed_account,standard,GPU_T1
9180,managed_account,standard,GPU_T1
9181,cloud_marketplace,standard,GPU_T1
9182,research_consortium,unknown,GPU_T1
9183,cloud_marketplace,standard,GPU_T6
9184,internal_research,standard,GPU_T4
9185,internal_research,priority,GPU_T6
9186,managed_account,standard,GPU_T1
9187,enterprise_client,standard,GPU_T1
9188,cloud_marketplace,on_demand,GPU_T1
9189,cloud_marketplace,standard,GPU_T4
9190,managed_account,standard,GPU_T1
9191,managed_account,standard,GPU_T1
9192,cloud_marketplace,standard,GPU_T4
9193,internal_research,standard,GPU_T1
9194,cloud_marketplace,standard,GPU_T1
9195,managed_account,standard,GPU_T1
9196,cloud_marketplace,standard,GPU_T1
9197,research_consortium,standard,GPU_T1
9198,managed_account,standard,GPU_T1
9199,managed_account,standard,GPU_T1
9200,cloud_marketplace,standard,GPU_T1
9201,managed_account,standard,GPU_T1
9202,managed_account,standard,GPU_T1
9203,research_consortium,standard,GPU_T1
9204,cloud_marketplace,on_demand,GPU_T1
9205,enterprise_client,standard,GPU_T1
9206,managed_account,standard,GPU_T1
9207,managed_account,standard,GPU_T1
9208,cloud_marketplace,standard,GPU_T1
9209,managed_account,standard,GPU_T1
9210,enterprise_client,standard,GPU_T1
9211,cloud_marketplace,on_demand,GPU_T1
9212,cloud_marketplace,standard,GPU_T1
9213,sponsored_project,standard,GPU_T1
9214,cloud_marketplace,standard,GPU_T1
9215,enterprise_client,standard,GPU_T1
9216,cloud_marketplace,standard,GPU_T1
9217,cloud_marketplace,on_demand,GPU_T1
9218,managed_account,priority,GPU_T1
9219,sponsored_project,standard,GPU_T6
9220,managed_account,priority,GPU_T1
9221,cloud_marketplace,standard,GPU_T1
9222,cloud_marketplace,standard,GPU_T1
9223,managed_account,standard,GPU_T1
9224,cloud_marketplace,standard,GPU_T1
9225,cloud_marketplace,standard,GPU_T4
9226,cloud_marketplace,on_demand,GPU_T1
9227,cloud_marketplace,standard,GPU_T4
9228,sponsored_project,standard,GPU_T2
9229,managed_account,standard,GPU_T1
9230,cloud_marketplace,standard,GPU_T1
9231,internal_research,standard,GPU_T1
9232,enterprise_client,standard,GPU_T1
9233,internal_research,priority,GPU_T1
9234,internal_research,standard,GPU_T5
9235,cloud_marketplace,standard,GPU_T1
9236,managed_account,standard,GPU_T1
9237,managed_account,standard,GPU_T1
9238,managed_account,standard,GPU_T1
9239,internal_research,standard,GPU_T1
9240,cloud_marketplace,standard,GPU_T4
9241,cloud_marketplace,standard,GPU_T1
9242,cloud_marketplace,on_demand,GPU_T1
9243,cloud_marketplace,standard,GPU_T1
9244,cloud_marketplace,on_demand,GPU_T1
9245,cloud_marketplace,standard,GPU_T1
9246,enterprise_client,standard,GPU_T1
9247,cloud_marketplace,standard,GPU_T1
9248,enterprise_client,standard,GPU_T1
9249,cloud_marketplace,priority,GPU_T4
9250,cloud_marketplace,standard,GPU_T1
9251,cloud_marketplace,priority,GPU_T1
9252,cloud_marketplace,standard,GPU_T1
9253,cloud_marketplace,standard,GPU_T1
9254,cloud_marketplace,priority,GPU_T4
9255,enterprise_client,standard,GPU_T1
9256,cloud_marketplace,standard,GPU_T1
9257,cloud_marketplace,standard,GPU_T1
9258,enterprise_client,standard,GPU_T1
9259,cloud_marketplace,standard,GPU_T1
9260,enterprise_client,standard,GPU_T1
9261,managed_account,standard,GPU_T1
9262,cloud_marketplace,standard,GPU_T1
9263,enterprise_client,standard,GPU_T1
9264,internal_research,standard,GPU_T5
9265,cloud_marketplace,standard,GPU_T1
9266,research_consortium,standard,GPU_T1
9267,enterprise_client,standard,GPU_T1
9268,cloud_marketplace,on_demand,GPU_T1
9269,cloud_marketplace,on_demand,GPU_T1
9270,enterprise_client,standard,GPU_T1
9271,cloud_marketplace,standard,GPU_T1
9272,cloud_marketplace,standard,GPU_T1
9273,cloud_marketplace,standard,GPU_T4
9274,cloud_marketplace,on_demand,GPU_T1
9275,managed_account,standard,GPU_T1
9276,cloud_marketplace,on_demand,GPU_T1
9277,cloud_marketplace,standard,GPU_T1
9278,enterprise_client,standard,GPU_T1
9279,cloud_marketplace,standard,GPU_T4
9280,managed_account,standard,GPU_T1
9281,cloud_marketplace,standard,GPU_T1
9282,managed_account,standard,GPU_T1
9283,cloud_marketplace,on_demand,GPU_T1
9284,cloud_marketplace,standard,GPU_T4
9285,sponsored_project,standard,GPU_T1
9286,cloud_marketplace,standard,GPU_T4
9287,cloud_marketplace,on_demand,GPU_T1
9288,cloud_marketplace,standard,GPU_T1
9289,enterprise_client,standard,GPU_T1
9290,cloud_marketplace,standard,GPU_T1
9291,managed_account,priority,GPU_T4
9292,cloud_marketplace,on_demand,GPU_T1
9293,sponsored_project,standard,GPU_T6
9294,cloud_marketplace,on_demand,GPU_T1
9295,cloud_marketplace,standard,GPU_T6
9296,cloud_marketplace,standard,GPU_T1
9297,internal_research,priority,GPU_T4
9298,cloud_marketplace,standard,GPU_T1
9299,enterprise_client,standard,GPU_T1
9300,enterprise_client,standard,GPU_T1
9301,cloud_marketplace,standard,GPU_T1
9302,internal_research,standard,GPU_T2
9303,cloud_marketplace,standard,GPU_T4
9304,internal_research,standard,GPU_T2
9305,research_consortium,enterprise,GPU_T1
9306,research_consortium,enterprise,GPU_T1
9307,cloud_marketplace,standard,GPU_T2
9308,managed_account,standard,GPU_T1
9309,cloud_marketplace,standard,GPU_T1
9310,cloud_marketplace,standard,GPU_T1
9311,cloud_marketplace,standard,GPU_T4
9312,cloud_marketplace,standard,GPU_T6
9313,cloud_marketplace,standard,GPU_T1
9314,cloud_marketplace,standard,GPU_T1
9315,cloud_marketplace,standard,GPU_T1
9316,cloud_marketplace,on_demand,GPU_T1
9317,cloud_marketplace,standard,GPU_T1
9318,cloud_marketplace,standard,GPU_T5
9319,managed_account,standard,GPU_T1
9320,cloud_marketplace,standard,GPU_T1
9321,cloud_marketplace,standard,GPU_T1
9322,cloud_marketplace,standard,GPU_T1
9323,cloud_marketplace,standard,GPU_T1
9324,managed_account,standard,GPU_T1
9325,cloud_marketplace,priority,GPU_T4
9326,internal_research,on_demand,GPU_T1
9327,managed_account,standard,GPU_T1
9328,cloud_marketplace,priority,GPU_T4
9329,enterprise_client,standard,GPU_T1
9330,cloud_marketplace,priority,GPU_T1
9331,cloud_marketplace,priority,GPU_T1
9332,cloud_marketplace,standard,GPU_T1
9333,cloud_marketplace,standard,GPU_T1
9334,cloud_marketplace,standard,GPU_T1
9335,cloud_marketplace,standard,GPU_T1
9336,sponsored_project,standard,GPU_T4
9337,internal_research,on_demand,GPU_T1
9338,managed_account,standard,GPU_T1
9339,cloud_marketplace,standard,GPU_T1
9340,internal_research,standard,GPU_T1
9341,managed_account,priority,GPU_T1
9342,managed_account,priority,GPU_T1
9343,managed_account,priority,GPU_T1
9344,cloud_marketplace,standard,GPU_T4
9345,cloud_marketplace,standard,GPU_T4
9346,enterprise_client,standard,GPU_T1
9347,cloud_marketplace,standard,GPU_T1
9348,enterprise_client,standard,GPU_T1
9349,internal_research,standard,GPU_T5
9350,internal_research,standard,GPU_T5
9351,cloud_marketplace,standard,GPU_T1
9352,managed_account,unknown,GPU_T1
9353,cloud_marketplace,standard,GPU_T1
9354,cloud_marketplace,standard,GPU_T1
9355,internal_research,standard,GPU_T4
9356,cloud_marketplace,standard,GPU_T5
9357,cloud_marketplace,standard,GPU_T2
9358,cloud_marketplace,standard,GPU_T2
9359,managed_account,priority,GPU_T1
9360,cloud_marketplace,standard,GPU_T8
9361,cloud_marketplace,standard,GPU_T1
9362,cloud_marketplace,standard,GPU_T4
9363,cloud_marketplace,standard,GPU_T4
9364,cloud_marketplace,standard,GPU_T2
9365,cloud_marketplace,standard,GPU_T4
9366,internal_research,standard,GPU_T1
9367,cloud_marketplace,standard,GPU_T4
9368,cloud_marketplace,priority,GPU_T1
9369,cloud_marketplace,standard,GPU_T1
9370,cloud_marketplace,standard,GPU_T1
9371,cloud_marketplace,on_demand,GPU_T1
9372,internal_research,standard,GPU_T1
9373,cloud_marketplace,standard,GPU_T4
9374,cloud_marketplace,standard,GPU_T1
9375,cloud_marketplace,standard,GPU_T1
9376,cloud_marketplace,standard,GPU_T6
9377,internal_research,standard,GPU_T4
9378,internal_research,standard,GPU_T1
9379,cloud_marketplace,standard,GPU_T1
9380,cloud_marketplace,standard,GPU_T1
9381,internal_research,standard,GPU_T5
9382,internal_research,priority,GPU_T4
9383,cloud_marketplace,standard,GPU_T1
9384,internal_research,standard,GPU_T1
9385,cloud_marketplace,on_demand,GPU_T1
9386,cloud_marketplace,standard,GPU_T1
9387,cloud_marketplace,standard,GPU_T1
9388,cloud_marketplace,standard,GPU_T1
9389,cloud_marketplace,on_demand,GPU_T1
9390,cloud_marketplace,standard,GPU_T1
9391,cloud_marketplace,standard,GPU_T1
9392,internal_research,standard,GPU_T1
